task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-gen,False,3,"(100, 1000)",4,11,0.7647058823529411,0.7843137254901961
morph-gen,False,3,"(100, 1000)",5,2,0.7647058823529411,0.7843137254901961
morph-gen,False,3,"(1000,)",1,44,0.9473684210526315,0.9473684210526315
morph-gen,False,3,"(1000,)",2,34,0.9473684210526315,0.9473684210526315
morph-gen,False,3,"(1000,)",3,17,0.9473684210526315,0.9473684210526315
morph-disc,False,5,"(0, 10)",4,8,1.0,1.0
morph-disc,False,5,"(0, 10)",5,30,1.0,1.0
morph-disc,False,5,"(0, 10)",6,43,1.0,1.0
morph-disc,False,5,"(0, 10)",7,50,1.0,1.0
morph-disc,False,5,"(0, 10)",8,37,1.0,1.0
morph-disc,False,5,"(0, 10)",9,5,1.0,1.0
morph-disc,False,5,"(10, 100)",2,2,0.9722222222222222,1.0
morph-disc,False,5,"(10, 100)",3,15,0.9722222222222222,1.0
morph-disc,False,5,"(10, 100)",4,31,0.9722222222222222,1.0
morph-disc,False,5,"(10, 100)",5,17,0.9722222222222222,1.0
morph-disc,False,5,"(10, 100)",6,7,0.9722222222222222,1.0
morph-disc,False,5,"(100, 1000)",1,6,0.9803921568627451,1.0
morph-disc,False,5,"(100, 1000)",2,14,0.9803921568627451,1.0
morph-disc,False,5,"(100, 1000)",3,18,0.9803921568627451,1.0
morph-disc,False,5,"(100, 1000)",4,11,0.9803921568627451,1.0
morph-disc,False,5,"(100, 1000)",5,2,0.9803921568627451,1.0
morph-disc,False,5,"(1000,)",1,44,1.0,0.9894736842105263
morph-disc,False,5,"(1000,)",2,34,1.0,0.9894736842105263
morph-disc,False,5,"(1000,)",3,17,1.0,0.9894736842105263
morph-gen,True,1,"(0, 10)",4,8,0.1206896551724138,0.12643678160919541
morph-gen,True,1,"(0, 10)",5,31,0.1206896551724138,0.12643678160919541
morph-gen,True,1,"(0, 10)",6,43,0.1206896551724138,0.12643678160919541
morph-gen,True,1,"(0, 10)",7,50,0.1206896551724138,0.12643678160919541
morph-gen,True,1,"(0, 10)",8,37,0.1206896551724138,0.12643678160919541
morph-gen,True,1,"(0, 10)",9,5,0.1206896551724138,0.12643678160919541
morph-gen,True,1,"(10, 100)",2,2,0.4305555555555556,0.4861111111111111
morph-gen,True,1,"(10, 100)",3,15,0.4305555555555556,0.4861111111111111
morph-gen,True,1,"(10, 100)",4,31,0.4305555555555556,0.4861111111111111
morph-gen,True,1,"(10, 100)",5,17,0.4305555555555556,0.4861111111111111
morph-gen,True,1,"(10, 100)",6,7,0.4305555555555556,0.4861111111111111
morph-gen,True,1,"(100, 1000)",1,6,0.47058823529411764,0.5686274509803921
morph-gen,True,1,"(100, 1000)",2,14,0.47058823529411764,0.5686274509803921
morph-gen,True,1,"(100, 1000)",3,18,0.47058823529411764,0.5686274509803921
morph-gen,True,1,"(100, 1000)",4,11,0.47058823529411764,0.5686274509803921
morph-gen,True,1,"(100, 1000)",5,2,0.47058823529411764,0.5686274509803921
morph-gen,True,1,"(1000,)",1,44,0.7157894736842105,0.7789473684210526
morph-gen,True,1,"(1000,)",2,34,0.7157894736842105,0.7789473684210526
morph-gen,True,1,"(1000,)",3,17,0.7157894736842105,0.7789473684210526
morph-disc,True,3,"(0, 10)",4,8,0.9482758620689655,1.0
morph-disc,True,3,"(0, 10)",5,31,0.9482758620689655,1.0
morph-disc,True,3,"(0, 10)",6,43,0.9482758620689655,1.0
morph-disc,True,3,"(0, 10)",7,50,0.9482758620689655,1.0
morph-disc,True,3,"(0, 10)",8,37,0.9482758620689655,1.0
morph-disc,True,3,"(0, 10)",9,5,0.9482758620689655,1.0
morph-disc,True,3,"(10, 100)",2,2,0.8611111111111112,1.0
morph-disc,True,3,"(10, 100)",3,15,0.8611111111111112,1.0
morph-disc,True,3,"(10, 100)",4,31,0.8611111111111112,1.0
morph-disc,True,3,"(10, 100)",5,17,0.8611111111111112,1.0
morph-disc,True,3,"(10, 100)",6,7,0.8611111111111112,1.0
morph-disc,True,3,"(100, 1000)",1,6,0.8235294117647058,1.0
morph-disc,True,3,"(100, 1000)",2,14,0.8235294117647058,1.0
morph-disc,True,3,"(100, 1000)",3,18,0.8235294117647058,1.0
morph-disc,True,3,"(100, 1000)",4,11,0.8235294117647058,1.0
morph-disc,True,3,"(100, 1000)",5,2,0.8235294117647058,1.0
morph-disc,True,3,"(1000,)",1,44,0.968421052631579,0.9894736842105263
morph-disc,True,3,"(1000,)",2,34,0.968421052631579,0.9894736842105263
morph-disc,True,3,"(1000,)",3,17,0.968421052631579,0.9894736842105263
morph-gen,True,3,"(0, 10)",4,8,0.14367816091954022,0.16091954022988506
morph-gen,True,3,"(0, 10)",5,31,0.14367816091954022,0.16091954022988506
morph-gen,True,3,"(0, 10)",6,43,0.14367816091954022,0.16091954022988506
morph-gen,True,3,"(0, 10)",7,50,0.14367816091954022,0.16091954022988506
morph-gen,True,3,"(0, 10)",8,37,0.14367816091954022,0.16091954022988506
morph-gen,True,3,"(0, 10)",9,5,0.14367816091954022,0.16091954022988506
morph-gen,True,3,"(10, 100)",2,2,0.5138888888888888,0.5555555555555556
morph-gen,True,3,"(10, 100)",3,15,0.5138888888888888,0.5555555555555556
morph-gen,True,3,"(10, 100)",4,31,0.5138888888888888,0.5555555555555556
morph-gen,True,3,"(10, 100)",5,17,0.5138888888888888,0.5555555555555556
morph-gen,True,3,"(10, 100)",6,7,0.5138888888888888,0.5555555555555556
morph-gen,True,3,"(100, 1000)",1,6,0.6274509803921569,0.7647058823529411
morph-gen,True,3,"(100, 1000)",2,14,0.6274509803921569,0.7647058823529411
morph-gen,True,3,"(100, 1000)",3,18,0.6274509803921569,0.7647058823529411
morph-gen,True,3,"(100, 1000)",4,11,0.6274509803921569,0.7647058823529411
morph-gen,True,3,"(100, 1000)",5,2,0.6274509803921569,0.7647058823529411
morph-gen,True,3,"(1000,)",1,44,0.7368421052631579,0.8105263157894737
morph-gen,True,3,"(1000,)",2,34,0.7368421052631579,0.8105263157894737
morph-gen,True,3,"(1000,)",3,17,0.7368421052631579,0.8105263157894737
morph-gen,True,5,"(0, 10)",4,8,0.1206896551724138,0.13218390804597702
morph-gen,True,5,"(0, 10)",5,31,0.1206896551724138,0.13218390804597702
morph-gen,True,5,"(0, 10)",6,43,0.1206896551724138,0.13218390804597702
morph-gen,True,5,"(0, 10)",7,50,0.1206896551724138,0.13218390804597702
morph-gen,True,5,"(0, 10)",8,37,0.1206896551724138,0.13218390804597702
morph-gen,True,5,"(0, 10)",9,5,0.1206896551724138,0.13218390804597702
morph-gen,True,5,"(10, 100)",2,2,0.4305555555555556,0.4722222222222222
morph-gen,True,5,"(10, 100)",3,15,0.4305555555555556,0.4722222222222222
morph-gen,True,5,"(10, 100)",4,31,0.4305555555555556,0.4722222222222222
morph-gen,True,5,"(10, 100)",5,17,0.4305555555555556,0.4722222222222222
morph-gen,True,5,"(10, 100)",6,7,0.4305555555555556,0.4722222222222222
morph-gen,True,5,"(100, 1000)",1,6,0.5882352941176471,0.7058823529411765
morph-gen,True,5,"(100, 1000)",2,14,0.5882352941176471,0.7058823529411765
morph-gen,True,5,"(100, 1000)",3,18,0.5882352941176471,0.7058823529411765
morph-gen,True,5,"(100, 1000)",4,11,0.5882352941176471,0.7058823529411765
morph-gen,True,5,"(100, 1000)",5,2,0.5882352941176471,0.7058823529411765
morph-gen,True,5,"(1000,)",1,44,0.7684210526315789,0.8210526315789474
morph-gen,True,5,"(1000,)",2,34,0.7684210526315789,0.8210526315789474
morph-gen,True,5,"(1000,)",3,17,0.7684210526315789,0.8210526315789474
morph-disc,True,5,"(0, 10)",4,8,0.9482758620689655,1.0
morph-disc,True,5,"(0, 10)",5,31,0.9482758620689655,1.0
morph-disc,True,5,"(0, 10)",6,43,0.9482758620689655,1.0
morph-disc,True,5,"(0, 10)",7,50,0.9482758620689655,1.0
morph-disc,True,5,"(0, 10)",8,37,0.9482758620689655,1.0
morph-disc,True,5,"(0, 10)",9,5,0.9482758620689655,1.0
morph-disc,True,5,"(10, 100)",2,2,0.9027777777777778,1.0
morph-disc,True,5,"(10, 100)",3,15,0.9027777777777778,1.0
morph-disc,True,5,"(10, 100)",4,31,0.9027777777777778,1.0
morph-disc,True,5,"(10, 100)",5,17,0.9027777777777778,1.0
morph-disc,True,5,"(10, 100)",6,7,0.9027777777777778,1.0
morph-disc,True,5,"(100, 1000)",1,6,0.8431372549019608,1.0
morph-disc,True,5,"(100, 1000)",2,14,0.8431372549019608,1.0
morph-disc,True,5,"(100, 1000)",3,18,0.8431372549019608,1.0
morph-disc,True,5,"(100, 1000)",4,11,0.8431372549019608,1.0
morph-disc,True,5,"(100, 1000)",5,2,0.8431372549019608,1.0
morph-disc,True,5,"(1000,)",1,44,0.968421052631579,1.0
morph-disc,True,5,"(1000,)",2,34,0.968421052631579,1.0
morph-disc,True,5,"(1000,)",3,17,0.968421052631579,1.0
