task,is_ood,num_shots,freq_bin,num_suffixes,num_samples,accuracy,faithfulness
morph-disc,True,3,"(100, 1000)",6,90,0.905511811023622,0.0
morph-disc,True,3,"(100, 1000)",7,35,0.905511811023622,0.0
morph-disc,True,3,"(1000,)",1,143,0.8158640226628895,0.0
morph-disc,True,3,"(1000,)",2,239,0.8158640226628895,0.0
morph-disc,True,3,"(1000,)",3,470,0.8158640226628895,0.0
morph-disc,True,3,"(1000,)",4,375,0.8158640226628895,0.0
morph-disc,True,3,"(1000,)",5,135,0.8158640226628895,0.0
morph-disc,True,3,"(1000,)",6,50,0.8158640226628895,0.0
morph-gen,False,3,"(0, 10)",1,1,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(0, 10)",2,14,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(0, 10)",3,25,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(0, 10)",4,38,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(0, 10)",5,71,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(0, 10)",6,92,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(0, 10)",7,117,0.2988826815642458,0.3463687150837989
morph-gen,False,3,"(10, 100)",2,5,0.2980769230769231,0.3173076923076923
morph-gen,False,3,"(10, 100)",3,8,0.2980769230769231,0.3173076923076923
morph-gen,False,3,"(10, 100)",4,11,0.2980769230769231,0.3173076923076923
morph-gen,False,3,"(10, 100)",5,26,0.2980769230769231,0.3173076923076923
morph-gen,False,3,"(10, 100)",6,30,0.2980769230769231,0.3173076923076923
morph-gen,False,3,"(10, 100)",7,24,0.2980769230769231,0.3173076923076923
morph-gen,False,3,"(100, 1000)",1,6,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(100, 1000)",2,11,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(100, 1000)",3,22,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(100, 1000)",4,22,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(100, 1000)",5,26,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(100, 1000)",6,18,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(100, 1000)",7,4,0.5045871559633027,0.5871559633027523
morph-gen,False,3,"(1000,)",1,143,0.7404255319148936,0.7723404255319148
morph-gen,False,3,"(1000,)",2,120,0.7404255319148936,0.7723404255319148
morph-gen,False,3,"(1000,)",3,95,0.7404255319148936,0.7723404255319148
morph-gen,False,3,"(1000,)",4,75,0.7404255319148936,0.7723404255319148
morph-gen,False,3,"(1000,)",5,27,0.7404255319148936,0.7723404255319148
morph-gen,False,3,"(1000,)",6,10,0.7404255319148936,0.7723404255319148
morph-disc,True,5,"(0, 10)",1,1,0.8482092097782831,0.0
morph-disc,True,5,"(0, 10)",2,28,0.8482092097782831,0.0
morph-disc,True,5,"(0, 10)",3,125,0.8482092097782831,0.0
morph-disc,True,5,"(0, 10)",4,200,0.8482092097782831,0.0
morph-disc,True,5,"(0, 10)",5,355,0.8482092097782831,0.0
morph-disc,True,5,"(0, 10)",6,460,0.8482092097782831,0.0
morph-disc,True,5,"(0, 10)",7,590,0.8482092097782831,0.0
morph-disc,True,5,"(10, 100)",2,10,0.8372549019607843,0.0
morph-disc,True,5,"(10, 100)",3,40,0.8372549019607843,0.0
morph-disc,True,5,"(10, 100)",4,60,0.8372549019607843,0.0
morph-disc,True,5,"(10, 100)",5,130,0.8372549019607843,0.0
morph-disc,True,5,"(10, 100)",6,150,0.8372549019607843,0.0
morph-disc,True,5,"(10, 100)",7,120,0.8372549019607843,0.0
morph-disc,True,5,"(100, 1000)",1,6,0.8523622047244095,0.0
morph-disc,True,5,"(100, 1000)",2,22,0.8523622047244095,0.0
morph-disc,True,5,"(100, 1000)",3,110,0.8523622047244095,0.0
morph-disc,True,5,"(100, 1000)",4,115,0.8523622047244095,0.0
morph-disc,True,5,"(100, 1000)",5,130,0.8523622047244095,0.0
morph-disc,True,5,"(100, 1000)",6,90,0.8523622047244095,0.0
morph-disc,True,5,"(100, 1000)",7,35,0.8523622047244095,0.0
morph-disc,True,5,"(1000,)",1,143,0.8094900849858357,0.0
morph-disc,True,5,"(1000,)",2,239,0.8094900849858357,0.0
morph-disc,True,5,"(1000,)",3,470,0.8094900849858357,0.0
morph-disc,True,5,"(1000,)",4,375,0.8094900849858357,0.0
morph-disc,True,5,"(1000,)",5,135,0.8094900849858357,0.0
morph-disc,True,5,"(1000,)",6,50,0.8094900849858357,0.0
morph-disc,True,1,"(0, 10)",1,1,0.8601478112563957,0.0
morph-disc,True,1,"(0, 10)",2,28,0.8601478112563957,0.0
morph-disc,True,1,"(0, 10)",3,125,0.8601478112563957,0.0
morph-disc,True,1,"(0, 10)",4,200,0.8601478112563957,0.0
morph-disc,True,1,"(0, 10)",5,355,0.8601478112563957,0.0
morph-disc,True,1,"(0, 10)",6,460,0.8601478112563957,0.0
morph-disc,True,1,"(0, 10)",7,590,0.8601478112563957,0.0
morph-disc,True,1,"(10, 100)",2,10,0.8862745098039215,0.0
morph-disc,True,1,"(10, 100)",3,40,0.8862745098039215,0.0
morph-disc,True,1,"(10, 100)",4,60,0.8862745098039215,0.0
morph-disc,True,1,"(10, 100)",5,130,0.8862745098039215,0.0
morph-disc,True,1,"(10, 100)",6,150,0.8862745098039215,0.0
morph-disc,True,1,"(10, 100)",7,120,0.8862745098039215,0.0
morph-disc,True,1,"(100, 1000)",1,6,0.8838582677165354,0.0
morph-disc,True,1,"(100, 1000)",2,22,0.8838582677165354,0.0
morph-disc,True,1,"(100, 1000)",3,110,0.8838582677165354,0.0
morph-disc,True,1,"(100, 1000)",4,115,0.8838582677165354,0.0
morph-disc,True,1,"(100, 1000)",5,130,0.8838582677165354,0.0
morph-disc,True,1,"(100, 1000)",6,90,0.8838582677165354,0.0
morph-disc,True,1,"(100, 1000)",7,35,0.8838582677165354,0.0
morph-disc,True,1,"(1000,)",1,143,0.740084985835694,0.0
morph-disc,True,1,"(1000,)",2,239,0.740084985835694,0.0
morph-disc,True,1,"(1000,)",3,470,0.740084985835694,0.0
morph-disc,True,1,"(1000,)",4,375,0.740084985835694,0.0
morph-disc,True,1,"(1000,)",5,135,0.740084985835694,0.0
morph-disc,True,1,"(1000,)",6,50,0.740084985835694,0.0
morph-disc,False,3,"(0, 10)",1,1,0.9340534394542354,0.0
morph-disc,False,3,"(0, 10)",2,28,0.9340534394542354,0.0
morph-disc,False,3,"(0, 10)",3,125,0.9340534394542354,0.0
morph-disc,False,3,"(0, 10)",4,200,0.9340534394542354,0.0
morph-disc,False,3,"(0, 10)",5,355,0.9340534394542354,0.0
morph-disc,False,3,"(0, 10)",6,460,0.9340534394542354,0.0
morph-disc,False,3,"(0, 10)",7,590,0.9340534394542354,0.0
morph-disc,False,3,"(10, 100)",2,10,0.9215686274509803,0.0
morph-disc,False,3,"(10, 100)",3,40,0.9215686274509803,0.0
morph-disc,False,3,"(10, 100)",4,60,0.9215686274509803,0.0
morph-disc,False,3,"(10, 100)",5,130,0.9215686274509803,0.0
morph-disc,False,3,"(10, 100)",6,150,0.9215686274509803,0.0
morph-disc,False,3,"(10, 100)",7,120,0.9215686274509803,0.0
morph-disc,False,3,"(100, 1000)",1,6,0.937007874015748,0.0
morph-disc,False,3,"(100, 1000)",2,22,0.937007874015748,0.0
morph-disc,False,3,"(100, 1000)",3,110,0.937007874015748,0.0
morph-disc,False,3,"(100, 1000)",4,115,0.937007874015748,0.0
morph-disc,False,3,"(100, 1000)",5,130,0.937007874015748,0.0
