language,template,model,task,is_ood,num_shots,num_affixes,accuracy,faithfulness,f1,coherence,random_accuracy,random_f1,random_coherence,majority_accuracy,majority_f1,majority_coherence
tr,morph_gen_en,gpt-4,morph-gen,False,1,4,0.4246575342465753,0.5136986301369864,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,gpt-4,morph-gen,False,1,5,0.2733333333333333,0.3,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,gpt-4,morph-gen,False,1,6,0.19333333333333333,0.22666666666666666,0,0,0.0,0,0,0.0,0,0
tr,morph_gen_en,gpt-4,morph-gen,False,1,7,0.13793103448275862,0.14482758620689656,0,0,0.0,0,0,0.0,0,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,1,0.94,0.0,0.92,0.88,0.49666666666666665,0.41333333333333333,0.24666666666666667,0.5,0.3333333333333333,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,2,0.9297658862876255,0.0,0.9088888888888889,0.8666666666666667,0.47491638795986624,0.39555555555555555,0.23333333333333334,0.4983277591973244,0.3311111111111111,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,3,0.9651006711409396,0.0,0.937962962962963,0.8333333333333334,0.5275167785234899,0.4459312169312169,0.02666666666666667,0.7986577181208053,0.44340740740740736,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,4,0.952,0.0,0.9402116402116402,0.7866666666666666,0.5066666666666667,0.4425873015873016,0.07333333333333333,0.8,0.4444444444444444,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,5,0.92,0.0,0.9059550264550265,0.68,0.49333333333333335,0.42118518518518516,0.04,0.8,0.4444444444444444,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,6,0.9066666666666666,0.0,0.8888888888888888,0.64,0.5013333333333333,0.43231481481481476,0.04666666666666667,0.8,0.4444444444444444,0
tr,morph_disc_en,gpt-4,morph-disc,False,5,7,0.9114093959731544,0.0,0.8971023756258656,0.6375838926174496,0.49395973154362416,0.4314743794609566,0.040268456375838924,0.8,0.4444444444444444,0
